YEAR,MONTH,DAY,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_ARRIVAL,CANCELLATION_REASON,AIRLINE_DELAY
2015,12,24,GNV,ATL,1407,Weather,
2015,12,24,BTR,ATL,1518,Weather,
2015,12,24,FLL,ATL,1450,Weather,
2015,12,24,SAV,ATL,1417,Weather,
2015,12,24,MSY,ATL,1520,Weather,
2015,12,24,AVL,ATL,1419,Weather,
2015,12,24,OMA,ATL,1629,Weather,
2015,12,24,AGS,ATL,1420,Weather,
2015,12,24,MOB,ATL,1535,Weather,
2015,12,24,MCO,ATL,1455,Weather,
2015,12,24,TPA,ATL,1500,Weather,
2015,12,24,PBI,ATL,1535,Weather,
2015,12,24,OAJ,ATL,1525,Weather,
2015,12,24,LFT,ATL,1628,Weather,
2015,12,24,ROA,ATL,1530,Weather,
2015,12,24,FAY,ATL,1529,Weather,
2015,12,24,HOU,ATL,1655,Weather,
2015,12,24,DHN,ATL,1600,Weather,
2015,12,24,AEX,ATL,1638,Weather,
2015,12,24,GSP,ATL,1507,Weather,
2015,12,24,TYS,ATL,1505,Weather,
2015,12,24,SGF,ATL,1647,Weather,
2015,12,24,GSO,ATL,1535,Weather,
2015,12,24,JAX,ATL,1510,Weather,
2015,12,24,CRW,ATL,1535,Weather,
2015,12,24,MLB,ATL,1552,Weather,
2015,12,24,MLU,ATL,1646,Weather,
2015,12,24,TRI,ATL,1533,Weather,
2015,12,24,LGA,ATL,1715,Weather,
2015,12,24,VPS,ATL,1648,Weather,
2015,12,24,RDU,ATL,1615,Weather,
2015,12,24,BWI,ATL,1645,Weather,
2015,12,24,BTR,ATL,1715,Weather,
2015,12,24,RSW,ATL,1650,Weather,
2015,12,24,CHA,ATL,1552,Weather,
2015,12,24,ILM,ATL,1631,Weather,
2015,12,24,GNV,ATL,1620,Weather,
2015,12,24,HPN,ATL,1735,Weather,
2015,12,24,MCO,ATL,1655,Weather,
2015,12,24,XNA,ATL,1811,Weather,
2015,12,24,MSY,ATL,1745,Weather,
2015,12,24,MGM,ATL,1719,Weather,
2015,12,24,TLH,ATL,1635,Weather,
2015,12,24,OKC,ATL,1838,Weather,
2015,12,24,EWN,ATL,1725,Weather,
2015,12,24,MOB,ATL,1802,Weather,
2015,12,24,DFW,ATL,1903,Weather,
2015,12,24,JAN,ATL,1830,Weather,
2015,12,24,GTR,ATL,1823,Weather,
2015,12,24,AVL,ATL,1804,Weather,
2015,12,24,MYR,ATL,1906,Weather,
2015,12,25,EYW,ATL,1242,Weather,
2015,12,25,GRK,ATL,1534,Weather,
2015,12,26,DFW,ATL,2125,Weather,
2015,12,26,DAL,ATL,2250,Weather,
2015,12,26,DFW,ATL,0027,Weather,
2015,12,27,FAY,ATL,0731,Weather,
2015,12,27,PHF,ATL,0753,Weather,
2015,12,27,OAJ,ATL,0732,Weather,
2015,12,27,EWN,ATL,0735,Weather,
2015,12,27,DFW,ATL,1215,Weather,
2015,12,27,LAX,ATL,1717,Weather,
2015,12,27,DFW,ATL,1357,Weather,
2015,12,27,LIT,ATL,2003,Weather,
2015,12,27,BHM,ATL,1924,Weather,
2015,12,27,DFW,ATL,0027,Weather,
2015,12,27,DFW,ATL,0242,Weather,
2015,12,28,OKC,ATL,0915,Weather,
2015,12,28,IAH,ATL,1004,Weather,
2015,12,28,MDW,ATL,1100,Weather,
2015,12,28,MKE,ATL,1300,Weather,
2015,12,28,AGS,ATL,1122,Weather,
2015,12,28,ORD,ATL,1423,Weather,
2015,12,28,ORD,ATL,1512,Weather,
2015,12,28,MDW,ATL,1520,Weather,
2015,12,28,DTW,ATL,1640,Weather,
2015,12,28,XNA,ATL,1811,Weather,
2015,12,28,DFW,ATL,1836,Weather,
2015,12,28,ORD,ATL,1903,Weather,
2015,12,28,MDW,ATL,1850,Weather,
2015,12,28,MKE,ATL,2020,Weather,
2015,12,28,ORD,ATL,2055,Weather,
2015,12,28,DTW,ATL,2020,Weather,
2015,12,28,MDW,ATL,2120,Weather,
2015,12,28,ORD,ATL,2135,Weather,
2015,12,28,ORD,ATL,2250,Weather,
2015,12,28,MDW,ATL,2250,Weather,
2015,12,29,GRB,ATL,0904,Weather,
2015,12,29,FLL,ATL,0950,Weather,
2015,12,29,LAX,ATL,1717,Weather,
2015,12,29,DFW,ATL,1356,Weather,
2015,12,29,FWA,ATL,1352,Weather,
2015,12,29,XNA,ATL,1506,Weather,
2015,12,29,TYS,ATL,1720,Weather,
2015,12,30,PHF,ATL,0753,Weather,
2015,12,30,JAN,ATL,0823,Weather,
2015,12,30,RIC,ATL,0750,Weather,
2015,12,30,EWR,ATL,0856,Weather,
2015,12,30,DEN,ATL,1451,Weather,
2015,12,30,GSP,ATL,1507,Weather,
2015,12,30,JAN,ATL,1642,Weather,
2015,12,30,ILM,ATL,1631,Weather,
2015,12,30,PIA,ATL,1904,Weather,
2015,12,30,AEX,ATL,1956,Weather,
2015,12,30,HPN,ATL,1954,Weather,
2015,12,30,AVL,ATL,1954,Weather,
2015,12,30,HSV,ATL,2126,Weather,
2015,12,31,ABE,ATL,0813,Weather,
2015,12,31,VLD,ATL,0718,Weather,
2015,12,31,CAE,ATL,0843,Weather,
